study_id,treatment,replicate,time_hours,time_days,source_day_label,source_reported_time_days,temperature_c,carbon_material,process_temperature_c,dose_g_l,raw_cumulative_methane_ml,blank_mean_cumulative_methane_ml,methane_ml_g_vs,included_in_benchmark,exclusion_reason,data_origin,source_doi
kozlowski_2025_scientific_reports,food_waste,1,79,3.29166667,4,0.82291667,37,none,,0.0,1254.70000000,301.16666667,215.45891490,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,79,3.29166667,4,0.82291667,37,none,,0.0,1236.60000000,301.16666667,211.36906694,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,79,3.29166667,4,0.82291667,37,none,,0.0,1228.60000000,301.16666667,209.56139933,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,79,3.29166667,4,0.82291667,37,torrefaction_product,240,5.0,1271.40000000,301.16666667,219.23242103,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,79,3.29166667,4,0.82291667,37,torrefaction_product,240,5.0,147.80000000,301.16666667,-34.65449442,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,79,3.29166667,4,0.82291667,37,torrefaction_product,240,5.0,1269.50000000,301.16666667,218.80309997,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,79,3.29166667,4,0.82291667,37,biochar,600,5.0,1163.80000000,301.16666667,194.91929171,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,79,3.29166667,4,0.82291667,37,biochar,600,5.0,1159.40000000,301.16666667,193.92507453,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,79,3.29166667,4,0.82291667,37,biochar,600,5.0,914.50000000,301.16666667,138.58784990,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,79,3.29166667,4,0.82291667,37,hydrochar,240,5.0,1237.90000000,301.16666667,211.66281292,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,79,3.29166667,4,0.82291667,37,hydrochar,240,5.0,1252.20000000,301.16666667,214.89401877,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,79,3.29166667,4,0.82291667,37,hydrochar,240,5.0,1254.60000000,301.16666667,215.43631905,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,80,3.33333333,4,0.83333333,37,none,,0.0,1267.10000000,303.10000000,217.82394669,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,80,3.33333333,4,0.83333333,37,none,,0.0,1248.80000000,303.10000000,213.68890703,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,80,3.33333333,4,0.83333333,37,none,,0.0,1241.60000000,303.10000000,212.06200619,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,80,3.33333333,4,0.83333333,37,torrefaction_product,240,5.0,1284.50000000,303.10000000,221.75562373,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,80,3.33333333,4,0.83333333,37,torrefaction_product,240,5.0,160.30000000,303.10000000,-32.26686679,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,80,3.33333333,4,0.83333333,37,torrefaction_product,240,5.0,1282.50000000,303.10000000,221.30370683,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,80,3.33333333,4,0.83333333,37,biochar,600,5.0,1176.00000000,303.10000000,197.23913181,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,80,3.33333333,4,0.83333333,37,biochar,600,5.0,1172.30000000,303.10000000,196.40308554,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,80,3.33333333,4,0.83333333,37,biochar,600,5.0,926.50000000,303.10000000,140.86249830,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,80,3.33333333,4,0.83333333,37,hydrochar,240,5.0,1251.00000000,303.10000000,214.18601563,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,80,3.33333333,4,0.83333333,37,hydrochar,240,5.0,1264.80000000,303.10000000,217.30424225,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,80,3.33333333,4,0.83333333,37,hydrochar,240,5.0,1267.70000000,303.10000000,217.95952176,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,81,3.37500000,4,0.84375000,37,none,,0.0,1279.40000000,304.96666667,220.18144652,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,81,3.37500000,4,0.84375000,37,none,,0.0,1260.40000000,304.96666667,215.88823596,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,81,3.37500000,4,0.84375000,37,none,,0.0,1254.00000000,304.96666667,214.44210187,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,81,3.37500000,4,0.84375000,37,torrefaction_product,240,5.0,1296.80000000,304.96666667,224.11312357,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,81,3.37500000,4,0.84375000,37,torrefaction_product,240,5.0,173.20000000,304.96666667,-29.77379188,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,81,3.37500000,4,0.84375000,37,torrefaction_product,240,5.0,1295.10000000,304.96666667,223.72899420,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,81,3.37500000,4,0.84375000,37,biochar,600,5.0,1188.30000000,304.96666667,199.59663165,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,81,3.37500000,4,0.84375000,37,biochar,600,5.0,1184.30000000,304.96666667,198.69279784,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,81,3.37500000,4,0.84375000,37,biochar,600,5.0,938.70000000,304.96666667,143.19740230,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,81,3.37500000,4,0.84375000,37,hydrochar,240,5.0,1263.40000000,304.96666667,216.56611131,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,81,3.37500000,4,0.84375000,37,hydrochar,240,5.0,1276.90000000,304.96666667,219.61655040,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,81,3.37500000,4,0.84375000,37,hydrochar,240,5.0,1280.60000000,304.96666667,220.45259667,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,82,3.41666667,4,0.85416667,37,none,,0.0,1291.20000000,306.96666667,222.39583934,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,82,3.41666667,4,0.85416667,37,none,,0.0,1272.30000000,306.96666667,218.12522462,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,82,3.41666667,4,0.85416667,37,none,,0.0,1266.40000000,306.96666667,216.79206976,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,82,3.41666667,4,0.85416667,37,torrefaction_product,240,5.0,1309.30000000,306.96666667,226.48568730,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,82,3.41666667,4,0.85416667,37,torrefaction_product,240,5.0,185.50000000,306.96666667,-27.44641984,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,82,3.41666667,4,0.85416667,37,torrefaction_product,240,5.0,1307.70000000,306.96666667,226.12415378,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,82,3.41666667,4,0.85416667,37,biochar,600,5.0,1200.30000000,306.96666667,201.85621615,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,82,3.41666667,4,0.85416667,37,biochar,600,5.0,1197.00000000,306.96666667,201.11055327,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,82,3.41666667,4,0.85416667,37,biochar,600,5.0,950.40000000,306.96666667,145.38919927,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,82,3.41666667,4,0.85416667,37,hydrochar,240,5.0,1275.90000000,306.96666667,218.93867504,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,82,3.41666667,4,0.85416667,37,hydrochar,240,5.0,1289.40000000,306.96666667,221.98911413,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,82,3.41666667,4,0.85416667,37,hydrochar,240,5.0,1293.40000000,306.96666667,222.89294794,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,83,3.45833333,4,0.86458333,37,none,,0.0,1303.00000000,308.83333333,224.64035996,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,83,3.45833333,4,0.86458333,37,none,,0.0,1283.70000000,308.83333333,220.27936185,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,83,3.45833333,4,0.86458333,37,none,,0.0,1278.50000000,308.83333333,219.10437791,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,83,3.45833333,4,0.86458333,37,torrefaction_product,240,5.0,1321.50000000,308.83333333,228.82059130,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,83,3.45833333,4,0.86458333,37,torrefaction_product,240,5.0,196.30000000,308.83333333,-25.42785768,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,83,3.45833333,4,0.86458333,37,torrefaction_product,240,5.0,1320.10000000,308.83333333,228.50424947,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,83,3.45833333,4,0.86458333,37,biochar,600,5.0,1212.50000000,308.83333333,204.19112015,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,83,3.45833333,4,0.86458333,37,biochar,600,5.0,1208.90000000,308.83333333,203.37766972,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,83,3.45833333,4,0.86458333,37,biochar,600,5.0,962.60000000,308.83333333,147.72410326,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,83,3.45833333,4,0.86458333,37,hydrochar,240,5.0,1287.80000000,308.83333333,221.20579150,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,83,3.45833333,4,0.86458333,37,hydrochar,240,5.0,1301.20000000,308.83333333,224.23363474,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,83,3.45833333,4,0.86458333,37,hydrochar,240,5.0,1305.80000000,308.83333333,225.27304362,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,84,3.50000000,4,0.87500000,37,none,,0.0,1314.40000000,310.73333333,226.78696524,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,84,3.50000000,4,0.87500000,37,none,,0.0,1294.90000000,310.73333333,222.38077545,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,84,3.50000000,4,0.87500000,37,none,,0.0,1290.90000000,310.73333333,221.47694164,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,84,3.50000000,4,0.87500000,37,torrefaction_product,240,5.0,1333.80000000,310.73333333,231.17055919,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,84,3.50000000,4,0.87500000,37,torrefaction_product,240,5.0,197.10000000,310.73333333,-25.67641197,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,84,3.50000000,4,0.87500000,37,torrefaction_product,240,5.0,1332.50000000,310.73333333,230.87681320,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,84,3.50000000,4,0.87500000,37,biochar,600,5.0,1224.50000000,310.73333333,206.47330050,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,2,84,3.50000000,4,0.87500000,37,biochar,600,5.0,1220.80000000,310.73333333,205.63725423,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,3,84,3.50000000,4,0.87500000,37,biochar,600,5.0,974.10000000,310.73333333,149.89330439,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,1,84,3.50000000,4,0.87500000,37,hydrochar,240,5.0,1300.10000000,310.73333333,223.55575939,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,2,84,3.50000000,4,0.87500000,37,hydrochar,240,5.0,1313.00000000,310.73333333,226.47062341,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_hydrochar_240c,3,84,3.50000000,4,0.87500000,37,hydrochar,240,5.0,1318.20000000,310.73333333,227.64560735,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,1,85,3.54166667,4,0.88541667,37,none,,0.0,1326.00000000,312.60000000,228.98629416,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,2,85,3.54166667,4,0.88541667,37,none,,0.0,1306.40000000,312.60000000,224.55750852,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste,3,85,3.54166667,4,0.88541667,37,none,,0.0,1302.50000000,312.60000000,223.67627056,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,1,85,3.54166667,4,0.88541667,37,torrefaction_product,240,5.0,1345.50000000,312.60000000,233.39248395,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,2,85,3.54166667,4,0.88541667,37,torrefaction_product,240,5.0,197.90000000,312.60000000,-25.91743432,false,excluded_from_publisher_mean; inconsistent_raw_signal,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_torrefaction_240c,3,85,3.54166667,4,0.88541667,37,torrefaction_product,240,5.0,1344.60000000,312.60000000,233.18912135,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
kozlowski_2025_scientific_reports,food_waste_pyrolysis_600c,1,85,3.54166667,4,0.88541667,37,biochar,600,5.0,1236.20000000,312.60000000,208.69522527,true,,experimental_publisher_supplement,10.1038/s41598-025-02564-0
